City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,longyearbyen,78.2186,15.6401,277.06,70,0,4.12,SJ,1686177114
1,edinburgh of the seven seas,-37.0676,-12.3116,288.15,83,12,12.05,SH,1686177114
2,avarua,-21.2078,-159.775,299.18,69,20,6.69,CK,1686177114
3,wailua homesteads,22.0669,-159.378,300.85,76,20,4.63,US,1686177114
4,whangarei,-35.7317,174.3239,286.89,79,69,3.91,NZ,1686177114
5,grytviken,-54.2811,-36.5092,275.58,98,100,3.29,GS,1686177115
6,port saint john's,-31.6229,29.5448,292.56,61,9,5.16,ZA,1686177115
7,margaret river,-33.95,115.0667,288.33,74,98,4.86,AU,1686177115
8,papatowai,-46.5619,169.4708,280.81,79,48,0.86,NZ,1686177115
9,broken hill,-31.95,141.4333,283.7,57,2,6.76,AU,1686177116
10,magong,23.5654,119.5863,300.67,87,95,6.45,TW,1686177116
11,bethel,41.3712,-73.414,292.32,59,100,2.57,US,1686176935
12,inarajan village,13.2736,144.7484,301.92,85,100,5.18,GU,1686177116
13,west island,-12.1568,96.8225,299.14,83,75,8.75,CC,1686177116
14,puerto natales,-51.7236,-72.4875,274.27,93,100,1.73,CL,1686177117
15,punta arenas,-53.15,-70.9167,275.21,75,20,5.14,CL,1686177117
16,zheleznodorozhnyy,55.7503,38.0042,287.38,87,37,1.62,RU,1686177117
17,turpan,42.9333,89.1667,305.81,10,18,0.68,CN,1686177117
18,chulakkurgan,43.765,69.1814,298.62,29,9,4.81,KZ,1686177117
19,formosa,-26.1775,-58.1781,294.24,83,0,2.56,AR,1686177117
20,passau,48.5712,13.449,289.6,96,25,1.21,DE,1686177118
21,tiksi,71.6872,128.8694,276.95,80,96,1.3,RU,1686177118
22,ancud,-41.8697,-73.8203,285.04,89,100,10.52,CL,1686177118
23,callaway,30.153,-85.5699,301.47,68,20,5.14,US,1686177118
24,puerto cabezas,14.0351,-83.3888,301.13,83,75,3.09,NI,1686177119
25,kangding,30.0513,101.9603,283.72,99,100,1.32,CN,1686177119
26,ust-nera,64.5667,143.2,281.68,88,100,0.49,RU,1686177119
27,barclayville,4.6797,-8.2339,297.61,92,100,1.6,LR,1686177119
28,blackmans bay,-43.0167,147.3167,287.22,93,100,2.32,AU,1686177119
29,udachny,66.4167,112.4,284.51,61,97,3.64,RU,1686177119
30,haiku-pauwela,20.9219,-156.3051,303.16,57,20,9.77,US,1686177120
31,ponta pora,-22.5361,-55.7256,288.7,80,0,2.53,BR,1686177120
32,thompson,55.7435,-97.8558,302.24,51,40,2.57,CA,1686177120
33,port alfred,-33.5906,26.891,286.03,94,2,0.89,ZA,1686177120
34,sao felix do xingu,-6.6447,-51.995,297.66,69,14,1.29,BR,1686177120
35,castillos,-34.1667,-53.8333,288.73,87,100,2.41,UY,1686177121
36,price,39.5994,-110.8107,297.1,23,75,7.2,US,1686177121
37,waitangi,-43.9535,-176.5597,284.72,82,100,0.45,NZ,1686177121
38,chibougamau,49.9168,-74.3659,286.94,58,100,4.63,CA,1686177121
39,adamstown,-25.066,-130.1015,294.85,70,3,5.78,PN,1686177121
40,bouar,5.934,15.596,291.96,97,100,1.09,CF,1686177122
41,smithers,54.7804,-127.1743,297.33,23,20,2.06,CA,1686177013
42,port-aux-francais,-49.35,70.2167,276.02,81,100,5.27,TF,1686177122
43,astoria,46.1879,-123.8313,292.3,73,0,4.12,US,1686177122
44,porto-vecchio,41.591,9.2795,292.89,94,0,1.54,FR,1686177123
45,solnechnyy,50.7214,136.6319,288.47,85,65,2.43,RU,1686177123
46,minas de marcona,-15.2119,-75.1103,287.91,78,8,4.32,PE,1686177123
47,posadas,-27.3671,-55.8961,296.14,73,0,1.54,AR,1686177123
48,paracuru,-3.41,-39.0306,300.99,82,0,5.5,BR,1686177123
49,kone,-21.0595,164.8658,296.41,54,2,2.1,NC,1686177123
50,lavras,-21.2453,-44.9997,287.78,60,0,0.81,BR,1686176903
51,alpena,45.0617,-83.4327,295.33,35,20,5.66,US,1686177124
52,tongliao,43.6125,122.2653,291.56,35,2,6.23,CN,1686177124
53,namibe,-15.1961,12.1522,291.18,76,5,3.22,AO,1686177124
54,hamilton,39.1834,-84.5333,298.08,28,0,5.66,US,1686177125
55,okha,53.5739,142.9478,280.99,73,31,5.74,RU,1686177125
56,yelizovo,53.1873,158.3805,285.23,57,0,1.0,RU,1686177125
57,quang ngai,15.1167,108.8,298.84,88,100,1.5,VN,1686177125
58,delacombe,-37.5891,143.8147,281.89,96,36,1.79,AU,1686177126
59,ushuaia,-54.8,-68.3,274.96,80,0,3.09,AR,1686177125
60,linfen,36.0889,111.5189,297.63,42,0,0.67,CN,1686177126
61,fale old settlement,-9.3852,-171.2468,301.71,70,28,2.31,TK,1686177126
62,ta`u,-14.2336,-169.5144,300.08,81,98,7.55,AS,1686177126
63,katsuura,35.1333,140.3,295.54,71,98,2.89,JP,1686177127
64,leninskoye,41.7589,69.3864,297.14,18,34,2.4,KZ,1686177127
65,yuzhno-kurilsk,44.0306,145.8556,286.38,92,96,2.54,RU,1686177127
66,kapa'a,22.0752,-159.319,301.59,76,20,4.63,US,1686177127
67,atafu village,-8.5421,-172.5159,301.77,72,26,2.94,TK,1686177127
68,punta cardon,11.6581,-70.215,302.29,72,21,14.05,VE,1686177128
69,ribeira grande,38.5167,-28.7,291.37,72,40,3.58,PT,1686177128
70,turkmenbasy,40.0222,52.9552,293.58,60,75,8.23,TM,1686177128
71,isafjordur,66.0755,-23.124,281.62,87,100,6.92,IS,1686177128
72,fortuna,40.5982,-124.1573,290.33,86,100,3.6,US,1686177128
73,kerikeri,-35.2268,173.9474,288.1,77,41,1.34,NZ,1686177129
74,pryluky,50.5932,32.3876,287.81,87,100,1.07,UA,1686177129
75,antsiranana,-12.2787,49.2917,296.71,81,4,6.99,MG,1686177129
76,kalach,50.4258,41.0261,285.82,79,12,0.35,RU,1686177129
77,shakawe,-18.3667,21.85,288.68,34,0,1.95,BW,1686177129
78,port mathurin,-19.6833,63.4167,297.89,70,1,8.16,MU,1686177130
79,kailua-kona,19.6406,-155.9956,301.13,81,40,4.63,US,1686177130
80,campbellton,48.0075,-66.6727,282.4,95,100,3.15,CA,1686177130
81,pyapon,16.2833,95.6833,299.28,85,100,3.61,MM,1686177130
82,hawaiian paradise park,19.5933,-154.9731,300.39,76,100,1.54,US,1686177131
83,yingshang chengguanzhen,32.6295,116.2701,296.21,67,49,4.31,CN,1686177131
84,as saffaniyah,27.9708,48.73,306.06,31,25,4.67,SA,1686177131
85,psygansu,43.4194,43.7936,285.9,94,11,2.0,RU,1686177131
86,bilibino,68.0546,166.4372,288.81,32,12,3.37,RU,1686177131
87,novyy urengoy,66.0833,76.6333,283.63,70,99,5.89,RU,1686177132
88,constantia,44.1833,28.65,286.53,73,98,2.4,RO,1686177132
89,porto novo,6.4965,2.6036,300.05,88,75,3.16,BJ,1686177132
90,puerto ayora,-0.7393,-90.3518,303.13,88,94,2.68,EC,1686177132
91,sola,-13.8833,167.55,299.45,74,99,9.33,VU,1686177133
92,yellowknife,62.456,-114.3525,284.44,76,75,2.06,CA,1686177030
93,tolanaro,-25.0319,46.9987,296.19,73,20,4.12,MG,1686177133
94,balqash,46.8481,74.995,296.45,41,48,5.92,KZ,1686177133
95,invercargill,-46.4,168.35,278.38,88,79,2.31,NZ,1686176838
96,north battleford,52.7834,-108.2847,300.2,32,0,2.06,CA,1686177134
97,shimoda,34.6667,138.95,297.65,78,100,0.42,JP,1686177134
98,santa cruz,-17.8,-63.1667,299.18,78,20,5.14,BO,1686177134
99,petropavlovsk-kamchatsky,53.0452,158.6483,284.48,58,0,1.0,RU,1686177134
100,olonkinbyen,70.9221,-8.7187,274.86,85,96,4.5,SJ,1686177134
101,college,64.8569,-147.8028,297.09,38,75,0.45,US,1686176932
102,jamestown,42.097,-79.2353,291.77,34,100,2.57,US,1686177065
103,el alcazar,-26.7146,-54.8152,289.95,77,2,0.8,AR,1686177135
104,al fuwayliq,26.4432,43.2534,303.01,19,0,4.22,SA,1686177135
105,cabo san lucas,22.8909,-109.9124,305.71,47,0,4.63,MX,1686177043
106,mount isa,-20.7333,139.5,291.02,72,40,3.09,AU,1686177135
107,badger,64.8,-147.5333,297.04,37,75,0.45,US,1686177136
108,iqaluit,63.7506,-68.5145,276.0,86,75,1.03,CA,1686177011
109,aldinga beach,-35.2793,138.4604,287.96,77,79,9.5,AU,1686177136
110,chajari,-30.7505,-57.9796,294.26,76,100,2.12,AR,1686177136
111,suifenhe,44.4,131.1667,285.24,98,100,2.34,CN,1686177137
112,auki,-8.7676,160.7034,301.79,73,40,0.55,SB,1686177137
113,vangaindrano,-23.35,47.6,292.93,93,20,1.33,MG,1686177137
114,nakamura,32.9833,132.9333,292.69,87,100,1.28,JP,1686177137
115,swift current,50.2834,-107.8014,292.6,88,75,4.63,CA,1686176896
116,wellington,-41.2866,174.7756,284.96,83,1,4.63,NZ,1686177138
117,ilulissat,69.2167,-51.1,272.16,74,75,3.09,GL,1686177138
118,issum,51.5333,6.4333,292.71,69,66,4.52,DE,1686177138
119,bamboo flat,11.7,92.7167,301.13,84,100,9.12,IN,1686177138
120,baharly,38.4362,57.4316,301.06,52,99,2.76,TM,1686177138
121,nar'yan-mar,67.6713,53.087,275.73,68,100,3.76,RU,1686177139
122,carnarvon,-24.8667,113.6333,288.98,58,0,5.7,AU,1686177139
123,whitehorse,60.7161,-135.0538,294.27,37,20,5.14,CA,1686176777
124,mezokovacshaza,46.4,20.9167,290.42,85,3,2.95,HU,1686177139
125,kathu,7.9178,98.3332,302.98,99,100,5.52,TH,1686177139
126,vila velha,-20.3297,-40.2925,295.34,88,0,0.51,BR,1686177140
127,ketchikan,55.3422,-131.6461,291.41,52,0,3.6,US,1686177007
128,laguna,38.421,-121.4238,298.39,54,100,6.69,US,1686177065
129,el calafate,-50.3408,-72.2768,274.0,83,95,1.6,AR,1686177140
130,aykhal,66.0,111.5,281.2,76,100,2.49,RU,1686177140
131,vorgashor,67.5833,63.95,275.38,75,80,3.59,RU,1686177141
132,codrington,-38.2667,141.9667,283.24,90,21,6.54,AU,1686177141
133,east london,-33.0153,27.9116,289.77,63,40,4.56,ZA,1686177141
134,higuera de zaragoza,25.95,-109.2833,303.11,44,25,6.06,MX,1686177141
135,talnakh,69.4865,88.3972,282.71,98,95,2.34,RU,1686177141
136,las khorey,11.1595,48.1967,304.45,67,96,2.49,SO,1686177142
137,scottsburg,38.6856,-85.7702,297.71,72,24,4.17,US,1686177142
138,polyarnyy,69.1989,33.4478,277.16,84,75,0.88,RU,1686177142
139,coahuayana de hidalgo,18.7,-103.6583,303.29,62,31,2.85,MX,1686177142
140,pisco,-13.7,-76.2167,295.18,73,75,6.17,PE,1686177040
141,itaituba,-4.2761,-55.9836,299.39,79,31,1.08,BR,1686177143
142,woolgoolga,-30.1106,153.2007,289.08,69,71,4.21,AU,1686177143
143,kavaratti,10.5669,72.642,302.69,76,92,7.69,IN,1686177143
144,north ward,-19.2454,146.8075,293.1,83,0,0.0,AU,1686177143
145,merizo village,13.2658,144.6691,301.69,85,100,5.15,GU,1686177143
146,roleystone,-32.1167,116.0667,287.21,92,40,3.09,AU,1686177143
147,sompeta,18.9333,84.6,302.9,64,91,3.07,IN,1686177144
148,vilyuchinsk,52.9306,158.4028,285.3,66,29,0.74,RU,1686177144
149,kladanj,44.2264,18.6914,286.99,96,84,1.11,BA,1686177144
150,funafuti,-8.5243,179.1942,305.15,74,40,0.0,TV,1686177144
151,wanning,18.8003,110.3967,300.2,86,100,2.24,CN,1686177144
152,warrnambool,-38.3833,142.4833,283.75,87,17,7.92,AU,1686177145
153,uturoa,-16.7333,-151.4333,300.15,62,39,8.06,PF,1686177145
154,saint-francois,46.4154,3.9054,291.84,59,0,2.06,FR,1686177145
155,nyurba,63.2842,118.3319,286.36,51,100,1.51,RU,1686177145
156,la ronge,55.1001,-105.2842,300.29,24,40,2.57,CA,1686177145
157,richards bay,-28.783,32.0377,293.58,52,0,4.01,ZA,1686177146
158,waingapu,-9.6567,120.2641,297.47,78,45,3.39,ID,1686177146
159,inhambane,-23.865,35.3833,294.44,87,0,4.37,MZ,1686177146
160,nadi,-17.8,177.4167,296.15,83,75,2.06,FJ,1686177146
161,ambah,26.7075,78.2261,305.47,22,0,1.89,IN,1686177146
162,la foa,-21.7108,165.8276,295.18,60,6,3.14,NC,1686177146
163,taro,-8.3862,115.28,295.15,96,69,0.57,ID,1686177147
164,hermanus,-34.4187,19.2345,287.48,84,75,4.38,ZA,1686177147
165,portland,45.5234,-122.6762,303.12,40,75,3.09,US,1686176459
166,jiuquan,39.7432,98.5174,292.98,17,45,0.57,CN,1686177147
167,anadyr,64.75,177.4833,281.43,87,75,3.0,RU,1686177147
168,myeik,12.4333,98.6,299.41,90,100,4.8,MM,1686177148
169,khanty-mansiysk,61.0042,69.0019,285.21,100,75,2.0,RU,1686177148
170,kristiansund,63.1115,7.732,282.18,93,100,2.06,NO,1686177148
171,rongelap,11.1635,166.8941,301.06,82,97,7.4,MH,1686177148
172,wenchang,30.904,118.4887,297.18,89,89,1.76,CN,1686177148
173,dunedin,-45.8742,170.5036,281.37,83,1,0.45,NZ,1686177042
174,kavieng,-2.5744,150.7967,301.15,77,100,1.71,PG,1686177149
175,skaelskor,55.2506,11.2935,290.36,56,0,2.78,DK,1686177149
176,benguela,-12.5763,13.4055,293.62,89,62,0.72,AO,1686177149
177,albany,42.6001,-73.9662,289.08,70,100,2.68,US,1686176789
178,angaur state,6.906,134.13,301.94,76,97,6.4,PW,1686177149
179,bratsk,56.1325,101.6142,287.42,70,18,0.44,RU,1686177150
180,st. john's,47.5649,-52.7093,286.08,94,100,2.06,CA,1686176940
181,nhamunda,-2.1861,-56.7131,299.12,82,33,1.32,BR,1686177150
182,caleta de carquin,-11.0925,-77.6267,295.65,82,20,4.51,PE,1686177150
183,susuman,62.7833,148.1667,286.92,56,99,2.03,RU,1686177151
184,bechar,31.6167,-2.2167,306.33,15,5,3.6,DZ,1686177151
185,retiro,-34.5833,-58.3833,291.08,90,100,3.6,AR,1686177151
186,hirara,24.8,125.2833,300.07,89,20,5.14,JP,1686177151
187,guelma,36.4621,7.4261,294.43,85,100,0.97,DZ,1686177151
188,berezovo,63.9381,65.0419,281.13,59,92,4.82,RU,1686177152
189,bakchar,57.0186,82.0711,290.29,89,58,1.27,RU,1686177152
190,tura,25.5198,90.2201,299.27,77,92,2.68,IN,1686177152
191,chernyshevskiy,63.0128,112.4714,282.11,79,100,0.56,RU,1686177152
192,berbera,10.4396,45.0143,305.44,56,75,3.32,SO,1686177152
193,port-vila,-17.7338,168.3219,297.93,69,75,3.6,VU,1686177153
194,bredasdorp,-34.5322,20.0403,285.95,83,85,2.74,ZA,1686177153
195,hengchun,22.0042,120.7439,300.78,77,92,3.39,TW,1686177153
196,selfoss,63.9331,-20.9971,280.95,87,91,5.74,IS,1686177153
197,nova sintra,14.8667,-24.7167,294.98,83,6,2.41,CV,1686177153
198,camiri,-20.05,-63.5167,298.03,65,40,0.0,BO,1686177154
199,iskateley,67.6803,53.1512,275.71,69,100,3.8,RU,1686177154
200,egilsstadir,65.2653,-14.3948,283.1,62,0,7.2,IS,1686177154
201,el salto,20.3333,-104.5,302.44,32,4,4.32,MX,1686177154
202,fort st. john,56.2499,-120.8529,297.09,23,40,4.12,CA,1686177011
203,bozuyuk,39.9078,30.0367,288.31,92,3,0.47,TR,1686177155
204,mandalgovi,45.7625,106.2708,288.21,42,5,3.87,MN,1686177155
205,usogorsk,63.4106,48.6872,274.93,84,84,1.52,RU,1686177155
206,hadibu,12.65,54.0333,302.14,77,100,3.9,YE,1686177155
207,novobataysk,46.8981,39.7819,290.82,57,79,3.02,RU,1686177155
208,taoudenni,22.6783,-3.9836,308.57,14,0,4.71,ML,1686177155
209,new norfolk,-42.7826,147.0587,287.87,90,100,0.94,AU,1686177156
210,sydney mines,46.2367,-60.2177,285.39,91,100,5.66,CA,1686177156
211,barquisimeto,10.0739,-69.3228,302.5,48,23,4.63,VE,1686176893
212,kamiiso,41.8167,140.65,290.36,94,40,2.57,JP,1686177156
213,birao,10.2849,22.7882,297.84,79,97,1.97,CF,1686177157
214,chipata,-13.6333,32.65,287.45,65,0,2.18,ZM,1686177157
215,lata,40.1629,-8.3327,291.99,92,41,1.91,PT,1686177157
216,aasiaat,68.7098,-52.8699,272.44,80,99,3.72,GL,1686177157
217,tual,-5.6667,132.75,300.71,82,46,2.49,ID,1686177157
218,coquimbo,-29.9533,-71.3436,288.0,94,75,3.6,CL,1686177004
219,marumori,37.9167,140.7667,294.77,65,100,0.79,JP,1686177158
220,praia da vitoria,38.7333,-27.0667,291.29,82,40,8.19,PT,1686177158
221,acapulco de juarez,16.8634,-99.8901,305.05,58,0,3.6,MX,1686177101
222,barah,13.7,30.3667,302.48,49,92,1.78,SD,1686177158
223,gorlice,49.6556,21.1604,290.53,95,70,1.13,PL,1686177158
224,kapuskasing,49.4169,-82.4331,293.2,26,40,8.75,CA,1686176970
225,maceio,-9.6658,-35.7353,297.84,100,75,1.03,BR,1686176883
226,kenai,60.5544,-151.2583,288.72,77,100,8.23,US,1686177092
227,arvayheer,46.2639,102.775,287.71,51,4,2.59,MN,1686177159
228,itoman,26.1247,127.6694,300.16,89,20,6.69,JP,1686177159
229,trairi,-3.2778,-39.2689,299.19,84,0,4.34,BR,1686177159
230,kabalo,-6.05,26.9167,295.83,57,0,1.08,CD,1686177159
231,ormara,25.2088,64.6357,301.11,93,1,4.67,PK,1686177160
232,port elizabeth,-33.918,25.5701,287.21,93,0,1.54,ZA,1686177160
233,san patricio,28.017,-97.5169,306.2,71,70,3.59,US,1686177160
234,san clemente del tuyu,-36.3569,-56.7235,285.36,83,28,3.4,AR,1686177160
235,jacmel,18.2342,-72.5347,303.06,79,99,4.06,HT,1686177160
236,trinidad,-14.8333,-64.9,303.14,66,20,0.0,BO,1686177161
237,hotan,37.0997,79.9269,294.78,30,99,2.8,CN,1686177161
238,alcantara,-2.4089,-44.4147,300.26,90,62,2.4,BR,1686177161
239,happy valley-goose bay,53.3168,-60.3315,279.32,93,100,9.77,CA,1686177161
240,nguigmi,14.2495,13.1092,301.61,61,100,3.0,NE,1686177161
241,kabompo,-13.5927,24.2008,290.51,48,20,1.86,ZM,1686177162
242,lihue,21.9789,-159.3672,301.18,71,20,4.63,US,1686177162
243,plettenberg bay,-34.0527,23.3716,286.63,72,35,1.92,ZA,1686177000
244,shangzhi,45.2167,127.9667,290.25,81,82,4.12,CN,1686177162
245,urangan,-25.3,152.9,293.64,70,94,1.42,AU,1686177162
246,basco,20.4487,121.9702,300.19,74,21,5.12,PH,1686177162
247,torzhok,57.0436,34.9622,280.3,84,1,1.84,RU,1686177163
248,villa ojo de agua,-29.5,-63.6938,289.81,81,70,3.46,AR,1686177163
249,lebu,-37.6167,-73.65,286.1,73,100,6.42,CL,1686177163
250,ciudad melchor muzquiz,27.8833,-101.5167,305.36,40,99,2.46,MX,1686177163
251,posto fiscal rolim de moura,-13.0833,-62.2667,298.71,59,90,1.42,BR,1686177163
252,machico,32.7,-16.7667,295.21,84,40,4.63,PT,1686177164
253,dudinka,69.4058,86.1778,282.94,72,88,4.89,RU,1686177164
254,kostanay,53.1667,63.5833,285.31,82,0,6.0,KZ,1686177164
255,labrador city,52.9463,-66.9114,278.1,87,100,7.2,CA,1686177164
256,horezu,45.15,24.0167,286.49,68,100,1.25,RO,1686177164
257,ain sefra,32.75,-0.5833,300.49,26,10,3.47,DZ,1686177164
258,ulanhot,46.0833,122.0833,288.74,51,58,9.39,CN,1686177165
259,hithadhoo,-0.6,73.0833,301.43,66,51,0.6,MV,1686177165
260,qui nhon,13.7667,109.2333,300.34,77,100,1.9,VN,1686177165
261,comodoro rivadavia,-45.8667,-67.5,284.07,37,0,1.54,AR,1686176912
262,nuuk,64.1835,-51.7216,275.49,64,75,5.66,GL,1686177166
263,leua,48.2156,18.6071,287.81,93,48,1.78,SK,1686177166
264,shama junction,5.0087,-1.6301,298.01,89,97,2.75,GH,1686177166
265,xiulin,29.7167,112.4,296.69,81,45,1.68,CN,1686177166
266,vadso,70.0744,29.7487,277.64,75,40,1.54,NO,1686177166
267,al manaqil,14.2459,32.9891,303.83,46,37,2.91,SD,1686177166
268,belaya kholunitsa,58.84,50.8528,280.8,83,85,1.37,RU,1686177167
269,dauphin,51.1494,-100.0502,301.23,69,0,6.69,CA,1686177167
270,georgetown,5.4112,100.3354,302.01,83,20,2.06,MY,1686177002
271,mejit,10.2753,170.8646,300.66,83,87,7.28,MH,1686177167
272,xai-xai,-25.0519,33.6442,293.2,66,0,3.63,MZ,1686177167
273,alto araguaia,-17.3147,-53.2153,292.77,49,45,1.61,BR,1686177168
274,vila franca do campo,37.7167,-25.4333,291.38,82,46,7.34,PT,1686177168
275,tazacorte,28.629,-17.9293,294.69,96,0,3.6,ES,1686177168
276,zhanibek,49.4167,46.85,288.49,65,57,2.85,KZ,1686177168
277,holualoa,19.6228,-155.9522,299.06,81,40,4.63,US,1686177168
278,grand forks,47.9417,-97.4337,297.41,67,20,6.17,US,1686176888
279,darhan,49.4867,105.9228,290.61,34,15,0.86,MN,1686177169
280,corralillo,22.9819,-80.5856,301.05,73,96,2.15,CU,1686177169
281,kisangani,0.5167,25.2,294.77,97,58,0.87,CD,1686177169
282,geraldton,-28.7667,114.6,282.38,93,75,3.6,AU,1686177169
283,nishinoomote,30.7333,131.0,295.68,98,100,3.17,JP,1686177169
284,kalmunai,7.4167,81.8167,299.68,80,100,2.67,LK,1686177169
285,'ain el turk,35.7438,-0.7693,294.65,88,40,3.6,DZ,1686177170
286,nenjiang,49.1833,125.2167,287.81,73,77,4.09,CN,1686177170
287,gao,16.6362,1.637,305.86,9,96,3.73,ML,1686177170
